draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
364,155.0,-55.7,3.04,16.0,20.0,13.2,16.5,E-W,20.4,38.2,12.9,16.9,184.5,18.9,60.0,12.7,19.1,1,3.44,1,15.94,-0.58
365,152.1,-52.5,2.95,16.0,20.0,10.2,14.8,N-S,21.4,37.0,13.4,17.1,185.7,17.8,74.8,13.5,20.5,0,,0,21.09,6.28
366,134.0,-58.7,3.58,20.0,16.0,12.4,16.3,N-S,18.5,38.3,13.6,16.6,184.0,16.1,79.8,12.9,18.0,1,2.34,1,2.34,-13.94
367,144.7,-55.4,2.75,16.0,20.0,16.6,19.6,N-S,20.6,40.0,12.8,18.6,188.9,16.6,74.2,12.2,19.8,0,,0,27.42,7.83
368,136.3,-52.3,2.93,20.0,16.0,10.7,14.9,E-W,20.9,36.6,14.1,17.0,186.5,19.0,70.9,10.8,19.4,1,4.22,1,4.22,-10.69
369,144.9,-57.7,3.76,16.0,20.0,16.1,19.2,N-S,18.8,37.5,14.5,19.3,187.3,17.5,63.8,10.9,18.9,0,,0,26.25,7.07
370,153.3,-52.4,2.57,16.0,20.0,13.2,16.6,E-W,21.2,38.8,14.2,16.3,185.2,18.5,70.4,12.5,18.3,0,,0,24.61,7.99
371,149.0,-56.8,3.54,20.0,16.0,11.1,14.8,N-S,21.5,39.0,13.4,17.5,184.4,18.1,73.9,12.9,20.4,0,,0,21.33,6.55
372,133.7,-59.8,3.74,16.0,20.0,15.0,19.3,N-S,16.9,37.4,14.2,19.0,186.3,17.7,64.3,13.7,18.9,1,5.31,1,5.39,-13.92
373,151.0,-57.9,2.73,20.0,16.0,12.8,16.6,N-S,19.8,36.7,13.7,17.9,184.8,16.8,66.7,11.3,19.6,1,3.59,1,3.75,-12.8
374,140.8,-50.7,2.97,16.0,20.0,11.0,14.6,N-S,19.3,38.0,13.6,17.0,184.9,17.3,77.9,13.0,18.5,0,,0,28.12,13.48
375,141.4,-55.2,3.23,20.0,16.0,12.2,16.5,E-W,16.1,38.8,13.8,18.1,186.6,16.2,79.1,13.3,21.8,0,,0,26.95,10.48
376,136.9,-58.6,3.15,20.0,16.0,13.5,17.3,E-W,19.9,38.9,13.3,18.7,185.5,18.6,64.7,13.1,19.0,0,,0,23.91,6.58
377,150.8,-56.8,2.51,16.0,20.0,11.4,14.6,E-W,16.1,40.4,12.2,18.3,184.0,16.0,63.2,13.1,21.1,0,,0,24.38,9.73
378,140.4,-57.7,2.92,20.0,16.0,13.6,17.5,N-S,20.0,35.0,12.8,18.8,185.0,16.6,64.9,12.7,18.6,0,,0,24.84,7.37
379,148.1,-58.4,3.33,20.0,16.0,13.8,17.1,N-S,16.2,39.9,12.7,16.1,183.5,16.9,73.9,12.0,20.2,0,,0,24.14,7.07
380,133.5,-56.0,3.48,16.0,20.0,10.0,14.3,E-W,17.2,38.8,13.3,17.8,188.6,16.1,62.8,11.4,17.6,1,4.06,1,3.98,-10.35
381,137.0,-52.6,3.73,20.0,16.0,10.9,15.0,N-S,20.5,37.9,14.4,17.5,189.3,18.9,74.5,11.7,19.5,1,3.91,1,3.98,-11.02
382,156.3,-56.6,3.41,20.0,16.0,13.2,17.1,N-S,21.5,37.9,13.0,18.3,184.2,18.0,67.8,11.0,18.6,1,2.97,1,3.05,-14.06
383,142.1,-52.9,2.97,16.0,20.0,16.4,19.5,E-W,17.5,36.1,12.4,17.8,189.1,19.5,73.9,12.1,18.2,0,,0,30.47,10.97
384,138.9,-56.6,2.73,16.0,20.0,14.3,18.2,N-S,20.9,37.2,12.6,16.5,184.6,18.5,79.2,12.1,19.7,0,,0,24.14,5.94
385,144.6,-55.3,2.51,20.0,16.0,11.3,14.5,N-S,17.6,36.7,14.1,16.8,185.7,17.8,79.7,13.0,21.2,0,,0,28.12,13.64
386,148.2,-56.7,2.68,16.0,20.0,13.8,17.3,N-S,20.3,36.5,13.2,18.8,187.1,18.0,70.0,12.6,21.1,0,,0,26.02,8.73
387,147.5,-52.5,3.19,16.0,20.0,12.4,16.6,E-W,20.1,35.3,13.2,17.2,188.2,16.6,61.3,11.6,19.3,0,,0,26.02,9.44
388,141.0,-53.3,3.65,20.0,16.0,10.9,15.1,N-S,17.0,36.5,14.5,17.8,183.9,19.2,74.2,11.8,19.9,0,,0,24.84,9.72
389,147.8,-56.2,3.41,16.0,20.0,14.6,18.3,N-S,20.5,36.8,12.2,15.7,183.9,17.9,60.7,11.9,18.7,0,,0,25.55,7.22
390,150.7,-52.7,2.54,20.0,16.0,16.4,19.6,E-W,16.9,39.1,12.2,15.9,188.0,19.5,80.0,12.7,21.4,0,,0,26.02,6.46
391,150.6,-57.6,3.61,20.0,16.0,10.4,15.1,N-S,21.0,37.6,12.8,15.8,184.3,19.8,76.6,11.8,20.2,1,4.53,1,4.45,-10.62
392,137.9,-57.7,3.35,20.0,16.0,15.4,19.4,E-W,20.3,37.5,14.3,17.1,184.5,17.4,73.8,11.4,20.8,0,,0,21.8,2.44
393,154.7,-58.1,2.6,16.0,20.0,12.0,15.3,N-S,21.7,36.9,13.3,16.3,188.7,18.7,72.2,13.4,20.5,1,6.25,1,6.33,-8.99
394,154.7,-60.0,2.67,16.0,20.0,11.4,15.9,N-S,17.9,38.7,14.3,17.3,187.2,16.8,72.4,11.0,18.0,0,,0,19.92,3.99
395,152.7,-56.0,3.69,16.0,20.0,12.0,16.5,N-S,17.9,36.4,14.1,16.9,186.1,18.0,77.1,13.1,20.6,0,,0,20.39,3.93
396,156.6,-50.3,3.19,16.0,20.0,14.0,17.2,N-S,20.4,35.7,13.3,18.0,189.0,17.4,79.5,13.4,18.3,1,4.06,1,4.22,-12.98
397,157.7,-50.2,3.11,16.0,20.0,13.4,18.3,N-S,19.5,39.2,13.7,16.9,188.7,18.0,77.4,13.1,19.4,0,,1,18.28,-0.07
398,144.5,-52.6,3.52,16.0,20.0,14.3,17.3,N-S,21.7,40.4,12.8,18.2,188.8,18.0,71.9,14.2,20.0,0,,0,26.48,9.17
399,142.4,-59.2,2.92,20.0,16.0,12.7,16.3,N-S,17.5,38.2,14.1,18.3,186.4,18.4,76.3,11.7,18.8,0,,0,23.67,7.42
